AUTHOR_ID,AUTHOR_NAME,TITLE ID,TITLE,LANGUAGE,GENRE,NUSHA,NUSHA_META,NUSHA_DATE,NUSHA_DIMENSION,BASKI,BASKI_META,BASKI_PLACE,PUBLISHER,BASKI_DATE,BASKI_DIMENSION,CONTENT_LOCATION,BIBLIOGRAPHY,KEYWORDS
230,ALİYE MAHİRE HANIM,,"ilgili Kutba Doğru Seyyah
Nanes'in Seyahatnamesi",T,,NO,,,,YES,"İstanbul, Tahir Bey Matbaası 1315/1897, 15x23(12,5x19,5) cm, 58 sayfa, resimli. 333
Özeğe, II, 935;
",,,1315/1897,"15x23(12,5x19,5) cm",,"OM, III, 322.",
230,ALİYE MAHİRE HANIM,,,,,,,,,,,,,,,,,
231,SÜLEYMAN TEVFÎK,," İstanbul, Mahmud bey Matbaası, 1315/1897. 17x11(15x9) cm, 359 sayfa. F.
Karatay, TM, II, 816; Özeğe, IV, 1832; MKAHTBK, II, 1435.",,,,,,,,,,,,,,,
232,AHMED TEVFİK,,"
İstanbul, Yuvanaki Pinayutidis Matbaası, 1316/1898, 13x21(9x16) cm, 128 sayfa. F. Karatay, TM, II, 808.",,,,,,,,,,,,,,,
233,ALÎ HAYDAR,,Ali Haydar Bey Harita Tersimi Atlası,T,,NO,,,,YES,"Birinci baskı, İstanbul, Ebiizziya Matbaası 1311/1893, 48 sayfa, 26x19 (22,5x15,5) cm, şekilli.
İkinci baskı, Mekteb-i Fünun-i Harbiye-i Şahane Matbaası 1316/1898, 48 sayfa, 28x20 (20,5x14,5) cm. şekilli.
Üçüncü baskı, aynı matbaa 1320/1902, 43 sayfa, 26x19 (20,5x14,5) cm. şekilli.
Dördüncü baskı, aynı matbaa 1324/1906, 60 sayfa, 26x19 (17,5x11,5) cm. 4 levha, şekilli.
Özeğe, II, 511; F. Karatay, TM, I, 285; MÇOB, s. 165.",,,1311/1893; 1316/1898; 1320/1902; 1324/1906,,Eğri,,
233,ALÎ HAYDAR,,,,,,,,,,,,,,,,,
234,İBRAHİM SALAHADDÎN,,"ilgili
Fünün-i Nâfiadan Topografya",T,,NO,,,,YES,"Birinci baskı: İstanbul, Mühendishane-i Berri-i Hümayun Matbaası, 1322/1906, 17x25 cm, 201+3 sayfa.
İkinci baskı: İstanbul, Matbaa-i Osmaniye, 1331/1915, 303 sayfa, 22x20 cm. şekilli taşbaskı. Beşinci baskı: İstanbul, Suhulet Matbaası, 1342/",,,1322/1906; 1331/1915; 1342,17x25 cm; 22x20 cm,,"Mir’at-j Mühendishane, s.300.",
234,İBRAHİM SALAHADDÎN,,,,,,,,,,,,,,,,,
235,İSMAİL MAHİR,,"Harita ve Şekilli
Coğrafya Risalesi",T,,NO,,,,YES,"Selanik, Vilayet Matbaası, 1308/1891, 71s., şekilli, Özeğe, II, ",,,1308/1891,,,"1316 senesi Maarif Salnamesi, s. 1059.",
235,İSMAİL MAHİR,,,,,,,,,,,,,,,,,
236,KUDSÎZÂDE MEHMED ÂKİL,,"
4L-a U	Lıi Ijâ a.	^yj I izi ""t Jj Ijj

İstanbul, Karabet ve Kasbar Matbaası 1303/1886, 144 sayfa, 12x18 (7,5x12,5) cm, 34 harita ihtiva eder. F. Karatay, TM, II, 722; Özeğe, III, 1203.
338
",,,,,,,,,,,,,,,
237,MEHMED REŞÎD,,"
* İstanbul Üniversitesi, TY, nr. 4160-4166: rika ile 1. cild: 28 yaprak, 2. cild: 103 yaprak, 3. cild: 68 yaprak, 4. cild: 42 yaprak, 5. cild: 30 yaprak, 6. cild: 36 yaprak, 7. cild: 13 yaprak, 20,8x26,2 (14,5x23,3) cm. 26 str. İstinsahı müellif hattı ile H. XIV. asrın başlarındadır.
",,,,,,,,,,,,,,,
238,MEHMED ŞÜKRÎ,,Askerî,T,,NO,,,,YES,"İstanbul, Mekteb-i Fünun-ı Harbiye Matbaası 1309/1893, 296 sayfa, 2 levha, 13x19 (7,5x15) cm, resimli. F. Karatay, TM, II, 780; Özeğe, IV, 1868; MKAHTBK, II, ",,,1309/1893,,,"Mir’ât-ı Mekteb-i Harbiye, s. 706.",
238,MEHMED ŞÜKRÎ,,Sualli ve Cevaplı Muhtasar Coğrafya,T,,NO,,,,YES,"îstanbul, Artin Asaduryan Matbaası 1319/1901, 80 sayfa, 13x19 (8,5x15) cm, Özeğe, IV, 1608; MÇOB, s. 465. ",,,1319/1901,,,"Mir’ât-ı Mekteb-i Harbiye, s. 706.",
238,MEHMED ŞÜKRÎ,,Sualli ve Cevaplı Muhtasar Memâlik-i Osmaniye Coğrafyası,T,,NO,,,,YES,"İkinci baskı: İstanbul, Artin Asaduryan Matbaası 1318/1900, 31 sayfa, 12x18 (8,5x15) cm. Üçüncü baskı: Aynı matbaa 1326/1910, 31 sayfa, 13x19 (8,5x15) cm. Özeğe, IV, 1608; MÇOB, s. ",,,1318/1900; 1326/1910,,Osmaniye,"Mir’ât-ı Mekteb-i Harbiye, s. 706.",
238,MEHMED ŞÜKRÎ,,,,,,,,,,,,,,,,,
239,MEHMED TALAT,,Avrupa Kıtasıyla Memâlik-i Osmaniye'den Bahseder Muhtasar Cografya,T,,NO,,,,YES,"İstanbul, 1308/1891, 12x18(8,5x15) cm, 48 sayfa. Şekilli. Özeğe, I, ",,,1308/1891,"12x18(8,5x15) cm",Avrupa,,
239,MEHMED TALAT,,,,,,,,,,,,,,,,,
240,MUSTAFA RÜHÎ,,Müellifin Coğrâfyâ-yı Tıbbî,T,,NO,,,,YES,"İstanbul, Manzume-i Efkâr Matbaası 1316, 14x20 (8,5x14,5) cm, 1+222+9 sayfa. Özeğe, I, 213; MÇOB,s. ",,,1316,,Yanya,"OM, III, 325.",
240,MUSTAFA RÜHÎ,,,,,,,,,,,,,,,,,
241,AMASYALI TAHİR,," İstanbul, Hurşid Matbaası, 1317/1899, 14,5x20(14x8) cm, 54 sayfa. Özeğe, III, 1106.",,,,,,,,,,,,,,,
242,ÎCLAL HANIM,," İstanbul, Artin Asaduryan Matbaası, 1317/1899, 11x17,5(9x14) cm, 40 sayfa. F. Karatay, TM, I, 331; MÇOB, s. 440.",,,,,,,,,,,,,,,
243,MEHMED SUBHÎ,,Karadağ ve Ordusu,T,,NO,,,,YES,"İstanbul, Kütüphâne-i İslam ve Askeri, 1317/1899 20 cm, 82sayfa, 4 levha.
İstanbul, Feridiye Matbaası, 1317/1899. 14x19,5(8,5x14,5) cm, 92+2 sayfa, 1 harita F.
Karatay, TM, II, 752; Tarazı, II, 259.",,,1317/1899; 1317/1899,"14x19,5(8,5x14,5) cm",Karadağ,,
243,MEHMED SUBHÎ,,,,,,,,,,,,,,,,,
244,OSMAN ENVER,,Arabistan Umum Memâlik-i Mahrüsa-ı Şahane Harîtası,T,,NO,,,,NO,,,,,,Arabistan,"Cevad Ülkekul, Cumhuriyet Dönemi Türk Haritacılık Tarihi, İstanbul 1998, s. 214.",
244,OSMAN ENVER,,Balkanlar Umüm Memâlik-i Mahrüsa-ı Şahane Harîtası,T,,NO,,,,YES,"İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, 1317, ölçek: 1/3000000, 57x70 cm, IRCICA, 189.
",,,1317,57x70 cm,,"Cevad Ülkekul, Cumhuriyet Dönemi Türk Haritacılık Tarihi, İstanbul 1998, s. 214.",
244,OSMAN ENVER,,"Irak Suriye Arap Yarımadası Umüm Memâlik-i Mahrusa-ı Şâhâne
Haritası",T,,NO,,,,YES,"İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, 1317, ölçek: 1/3000000, 57x70 cm, IRCICA,
185.
",,,1317,57x70 cm,Arap Yarımadası; Irak; Suriye,"Cevad Ülkekul, Cumhuriyet Dönemi Türk Haritacılık Tarihi, İstanbul 1998, s. 214.",
244,OSMAN ENVER,,Kafkasya Umum Memâlik-i Mahrüsa-ı Şâhâne Haritası,T,,NO,,,,YES,"İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, 1317, ölçek: 1/3000000, 57x70 cm, IRCICA, 184.
",,,1317,57x70 cm,Kafkasya,"Cevad Ülkekul, Cumhuriyet Dönemi Türk Haritacılık Tarihi, İstanbul 1998, s. 214.",
244,OSMAN ENVER,,Libya Mısır Umûm Memâlik-i Mahrüsa-ı Şahane Haritası,T,,NO,,,,YES,"İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, 1317, ölçek: 1/3000000, 57x70 cm, IRCICA, 187.
",,,1317,57x70 cm,Libya; Mısır,"Cevad Ülkekul, Cumhuriyet Dönemi Türk Haritacılık Tarihi, İstanbul 1998, s. 214.",
244,OSMAN ENVER,,"Sahra-yı Kebir Trablusgarb Sudan Umûm Memâlik-i Mahrüsa-ı
Şahane Haritası",T,,NO,,,,YES,"İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, 1317, ölçek: 1/3000000, 57x70 cm, IRCICA,
186.
",,,1317,57x70 cm,Sudan; Trablusgarb,"Cevad Ülkekul, Cumhuriyet Dönemi Türk Haritacılık Tarihi, İstanbul 1998, s. 214.",
244,OSMAN ENVER,,Umûmî Memâlik-i Mahrûsa-ı Şâhâne Haritası,T,,NO,,,,YES,"İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, 1317, 146x126(60x35) cm, ölçek. 1:",,,1317,146x126(60x35) cm,,"Cevad Ülkekul, Cumhuriyet Dönemi Türk Haritacılık Tarihi, İstanbul 1998, s. 214.",
244,OSMAN ENVER,,,,,,,,,,,,,,,,,
245,SÜLEYMAN NUTKÎ,,Aden Körfezi Rehberi,T,,NO,,,,YES,"İstanbul, Bahriye Matbaası 1310/1892, 20x14 (15x8,5) cm., 276 sayfa, 1 h. F. Karatay, TM, II, 607; Özeğe, I, 15; MÇOB, s. 1.
",,,1310/1892,,Adalar; Aden; Arap Yarımadası; Sokotra; Somali,,
245,SÜLEYMAN NUTKÎ,,Basra Körfezi Rehberi,T,,NO,,,,YES,"İstanbul, Matbaa-i Bahriye 1317/1899, 495+36+1 sayfa, 1 levha, 17x25(10,5x18,5) cm. Özeğe, I, 118; F. Karatay, TM, I, 607; MÇOB, s. 42.",,,1317/1899,"17x25(10,5x18,5) cm",Arabistan; Arap Yarımadası; Basra; Basra Körfezi; Belucistan,,
245,SÜLEYMAN NUTKÎ,,,,,,,,,,,,,,,,,
246,ALEXANDRE PETROPOLOS,,Coğrafya,T,,NO,,,,NO,,,,,,Almanya; Avrupa; Avusturya; Tuna,"Tanzimat, I, 558, not 7.",
246,ALEXANDRE PETROPOLOS,,,,,,,,,,,,,,,,,
247,ALÎ RIZÂ B HAŞAN,,"Bağdad Şehriyle Bağdad'dan Haleb'e
Kadar Deyr Şehri İstikametiyle Takib Olunan Tarikin ve Fırat Nehri Sevâhilinin Mufassal Haritalarının Lâyihası",T,,YES,"*İstanbul Üniversitesi, TY, nr. 9486 : rika ile 38 yaprak , 22,5X 18 (19,2x14,2) cm. muhtelif str. İstinsahı H.XIII. asırdadır.",,,NO,,,,,,Bağdad; Fırat,,
247,ALÎ RIZÂ B HAŞAN,,,,,,,,,,,,,,,,,
248,ASAD CÂBİR B OŞMÂN RÂGIB,,Yemen,T,,YES,"♦İstanbul Üniversitesi, TY, nr. 4250: rika ile 365 sayfa, 18,5x22,5 (8,5x15,5) cm, 21 str. Müellif tarafından II. Abdülhamid devrinde yazılmış ve ona hediye edilmiştir. İçinde resimler ve haritalar vardır.",,,NO,,,,,,Yemen,,
248,ASAD CÂBİR B OŞMÂN RÂGIB,,,,,,,,,,,,,,,,,
249,DERVİŞ MEHMED B ÎBRÂHÎM VE MUSTAFÂ NAZMI B SAÎD,,"
*İstanbul Üniversitesi, TY, nr. 6916: nesihle 131 sayfa, 16,1x22,8 (9,5x17,3) cm, 19 str. istinsahı H. 1303’te tamamlanmıştır.
;  İstanbul, tsz., 14x22 cm, 106 sayfa. F. Karatay, TM, II, 827; MÇOB, s. ",,,,,,,,,,,,,,,
250,HAMÎS B MÂTÎRSAÎD B HAMİŞ,,Murşid Bahrî,A,,YES,".? *British Museum, OR. nesihle 124 yaprak, büyük boy, 23 str. yap. 102^'de 20 Receb 1260 tarihi düşülmüştür. ‘Abdullah Yûsuf al-Gunaym, al-Mahtütât al-Coğrafiyya, s. 86-87.
‘İsâ b. ‘Abdulvahhâb b. ‘Abdulazîz al-Katamî (ölm.l348/1929)'nin eseri Kuveyt halk lehçesiyle yazılmış olup önce Bağdad'da, daha sonra iki defa Kuveyt'te oğlu ‘Abdulvahhâb tarafından basılmıştır. Oğlu eserin sonuna Basra Körfezi'ndeki inci avcılığı ve ticareti, balık avcılığı, deniz nakliyatıyla ilgili bölümler ilave etmiştir. 1396/1976 yılında ise müellifin torunu Lü'lüe ‘Abdulvahhâb tarafından eser, Kuveyt'te yeniden yayınlanmıştır (Ziriklı, V, 105; ‘Abdullah Yûsuf al-Gunaym, al-Mahtütât al-
354
Coğrâfiyya, s. 87).",348/1929; 1396/1976; Receb 1260,,NO,,,,,,Ra's al-Hadafî,,
250,HAMÎS B MÂTÎRSAÎD B HAMİŞ,,,,,,,,,,,,,,,,,
251,KÜÇÜK AHMED HOCA,,,,,,,,,,,,,,,,,
252,MEHMED SAÎD,,"
* Arkeoloji Müzesi, nr. 1071: nesihle 24 yaprak, 11x16 (5,2x9,2) cm, 13 str. İstinsahı H. XIII. asırda.",,,,,,,,,,,,,,,
253,SÎYÂHI,,Macma‘ al-Siyâhı,T,,YES,"*Hüsrev Paşa, nr.447: nesihle 77 yaprak, 16,6x23,8 (9,8x16,2) cm., 19 str. İstinsahı H. XIII. asırda.",H. XIII,,NO,,,,,,,,
253,SÎYÂHI,,,,,,,,,,,,,,,,,
254,AHMED CEVAD PAŞA,," İstanbul, Ahmed Midhat Matbaası, 1289/1872, 142 sayfa, 16,5x24,3(10,5x19) cm. Tarazı, II, 281; F.Karatay, TM, I, 126; MKAHTBK, I, ",,,,,,,,,,,,,,,
255,HÂŞİM NAZMI,," İstanbul, Hurşid Matbaası 1318/1900, 54 sayfa, 14x20 (9,5x15,5) cm. resimli.
Özeğe, II, 508; MÇOB, s. 164.
. ",,,,,,,,,,,,,,,
256,MUSTAFA ŞEVKİ YANBOLULU,,Fenn-i Topografya,T,,NO,,,,YES,"İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, 1277/1860, 15x23 cm, 525 sayfa, 36 levha, taşbaskı.
İstanbul, Mekteb-i Harbiye-i Şahane Matbaası, tarihsiz, 63 + 10+525 sayfa, 13,5x21(10,3x18,7) cm, 42 levha, lito. Tarazı, I, 353; F. Karatay, TM, I, 242; Özeğe, I, 397.
",,,1277/1860,"15x23 cm; 13,5x21(10,3x18,7) cm",,,
256,MUSTAFA ŞEVKİ YANBOLULU,,Malûmat,T,,NO,,,,YES,"İstanbul, Artin Asaduryan Matbaası, 1318/1900, 11x16(7,5x13) cm, 64 sayfa, Özeğe, IV, 1868; MKAHTBK, II, 1558; MÇOB, s. 549.",,,1318/1900,"11x16(7,5x13) cm",,,
256,MUSTAFA ŞEVKİ YANBOLULU,,,,,,,,,,,,,,,,,
257,NUSRET ALİ HAN DÎHLEVÎ,,Maçın,T,,NO,,,,YES,"İstanbul, Hurşid Matbaası 1318/1900, 12,7x18,3(9,7x14,5) cm., 42 sayfa, resimli. Özeğe, I, 232; MKAHTBK, Ek, s. 338; MÇOB, s. 80.",,,1318/1900,"12,7x18,3(9,7x14,5) cm",,,
257,NUSRET ALİ HAN DÎHLEVÎ,,,,,,,,,,,,,,,,,
258,GÎRAYZADE HÜSEYİN SAADET,,Coğrafya İçin Yazısız Harita Defteri,T,,NO,,,,NO,,,,,,,"1316 Senesi Maarif Salnamesi, s. 514; Yeni Mülkiye Tarihi ve Mülkiyeliler, III, 305.",
258,GÎRAYZADE HÜSEYİN SAADET,,Harita Defteri,T,,NO,,,,YES,"Tsz. 18,5x24(15x19,5) cm, 8 sayfa. MKAHTBK, I, 659. ",,,,"18,5x24(15x19,5) cm",Afrika; Amerika; Asya; Avrupa; Okyanusya,"1316 Senesi Maarif Salnamesi, s. 514; Yeni Mülkiye Tarihi ve Mülkiyeliler, III, 305.",
258,GÎRAYZADE HÜSEYİN SAADET,," İstanbul, Matbaa-i Osmaniye, taşbasma, tarihsiz, haritalar çift sayfa, s. 1-14 Avrupa, s. 15-21 Asya, s. 22-28 Afrika, s. 29-35 Amerika, s. 36-42 Okyanusya, 18x24 (15x20,5) cm. Özeğe, V, 2042, MKAHTBK, I, 659; MÇOB, s. ",,,,,,,,,,,,,,,
259,HÜSEYİN PAŞA,,Memâlik-i Osmaniye'nin Ziraat Coğrafyası,T,,NO,,,,YES,"İstanbul, Mihran Matbaası 1303/1886, 13x19(8,5x15) cm, 175 sayfa. F. Karatay, TM, 1, 320; Özeğe, III, 1097; MÇOB, s. ",,,1303/1886,"13x19(8,5x15) cm",Anadolu; Rumeli,"Mir'ât-ı Mekteb-i Harbiye, s. 447; Mehmed izzet, Darüşşafaka, Türkiye'de İlk Halk Mektebi, nşr. Cemiyet-i Tedrisiye-i İslâmiye, İstanbul 1927, s. 67; Akyol, İ. Hakkı, ""Son Yarım Asırda Türkiye'de Coğrafya, I, Mutlakiyet Devrinde Coğrafya"", yıl 1, sonkanun 1943, sayı 1, s. 12.",
259,HÜSEYİN PAŞA,,,,,,,,,,,,,,,,,
260,MENEMENLÎZADE MEHMED T AHİR,,Osmanlı Coğrafyası,T,,NO,,,,NO,,,,,,,"Yeni Mülkiye Tarihi ve Mülkiyeliler, III, 155-159; Meydan Larousse, VIII, 252; Türk Meşhurları, s. 252-253.",
260,MENEMENLÎZADE MEHMED T AHİR,,"Mükemmel
Coğrafya-yı Osmânî",T,,NO,,,,NO,,,,,,,"Yeni Mülkiye Tarihi ve Mülkiyeliler, III, 155-159; Meydan Larousse, VIII, 252; Türk Meşhurları, s. 252-253.",
260,MENEMENLÎZADE MEHMED T AHİR,,Coğrâfya-yı Osmânî,T,,NO,,,,YES,"Birinci baskı Osmanlı Coğrafyası adı ile: İstanbul Karabet Matbaası, 1312/1894, 148 sayfa,
12x18 (8,5x14,5) cm.
363
îkinci baskı Mükemmel Coğrafya-yı Osmanı adı ile: İstanbul, Kasbar Matbaası 1316/1898, 144 sayfa, 12x18 (8,5x14,5) cm.
Üçüncü baskı Coğrafya-yı Osmânı adı ile: İstanbul, Karabet Matbaası 1320/1902, 144 sayfa, 12x18 (8,5x14,5) cm. F.Karatay, TM, II, 787; Özeğe, I, 212, III, 1252, 1366; MKAHTBK, II, 1038; MÇOB, s. 69, 386, ",,,1312/1894; 1316/1898; 1320/1902; 1366,,Adalar; Asya; Avrupa; Defa,"Yeni Mülkiye Tarihi ve Mülkiyeliler, III, 155-159; Meydan Larousse, VIII, 252; Türk Meşhurları, s. 252-253.",
260,MENEMENLÎZADE MEHMED T AHİR,,,,,,,,,,,,,,,,,
261,MUHAMMED B ABDULCAVÂD ALKÂYÂTÎ,,Nafhat al-Başâm fi Rıhlat al-Şâm,A,,NO,,,,YES,"Mısır, Caridat al-îslam, 1319/1901. 15x23(12,5x20) cm, 200 sayfa. ",,,1319/1901,"15x23(12,5x20) cm",Beyrut; Kudüs; Sayda; Suriye; Şam,"Ziriklı, VI, 185; Kahhâla, X, 128; ; Serkis, s. 1491-1492.
364",
261,MUHAMMED B ABDULCAVÂD ALKÂYÂTÎ,,,,,,,,,,,,,,,,,
262,MUHAMMED ŞADIK PAŞA,,Vârid ila'l-Makka va'l-Madîna min Külli Facc,A,,NO,,,,YES,"Bulak, 1313/1895, 152 sayfa. Serkis, s.1667. ",,,1313/1895,,,"; Ziriklî, VI, 161; Serkis, s.1667.",
262,MUHAMMED ŞADIK PAŞA,,Maş‘al al-Mahmil,A,,NO,,,,YES,"Mısır, Matbaat Vâdi'l-Nil, 1298/1880, 16x23(1 l,5x20)cm. 60 sayfa+1 harita. Serkis, s.1667.
365
",,,1298/1880,,Mekke; Mısır,"; Ziriklî, VI, 161; Serkis, s.1667.",
262,MUHAMMED ŞADIK PAŞA,,Kavkab al-Hacc fî Safar al-Mahmil Bahran va Sayruhu Barran,A,,NO,,,,YES,"Bulak, al-Matba‘at al-Amıriyya, 12,3x19,4(9,5x14,5) cm, 1303/1885, 73 sayfa,1 harita. F. Karatay, AB, II, 479. ",,,1303/1885,"12,3x19,4(9,5x14,5) cm",,"; Ziriklî, VI, 161; Serkis, s.1667.",
262,MUHAMMED ŞADIK PAŞA,,Nabzatun Siyahiyya ila'l-Asitana al-‘Aliyya,A,,NO,,,,YES,"1. baskı: Mısır, 1309/1891 (Baskı tarihi yanlış olabilir). Serkis, s. 1667
2.	baskı: Mısır, Matba'at al-‘İhniyya al-Mışrıyya, 1310/1892, 13,4x19,6 (19,9x16,3) cm, 38 sayfa.
366
",,,1309/1891; 1310/1892,,Galata,"; Ziriklî, VI, 161; Serkis, s.1667.",
262,MUHAMMED ŞADIK PAŞA,,,,,,,,,,,,,,,,,
263,HALÎD B HÜSEYÎN,,"
*İstanbul Üniversitesi, TY, nr. 4917: rika ile 17 yaprak, 15,3x23(11,5x19) cm, 20 str.",,,,,,,,,,,,,,,
264,ALAEDDÎN,,"Umûmî, Altıncı Kitab",T,,NO,,,,YES,"İstanbul, Hanımlara Mahsus Gazete Matbaası, 1321/1903, 19x13(15,5x8,5) cm, 95 sayfa.
Özeğe, II, 511; MÇOB, s. 165.",,,1321/1903,"19x13(15,5x8,5) cm",,,
264,ALAEDDÎN,,,,,,,,,,,,,,,,,
265,MEHMED SUAD,,"Eser, Bağdad'dan Haleb'e Arabistan Seyahati",T,,NO,,,,YES,"Kahire, Türk Matbaası, 1321/1903, 12,2x18,3(9x14) cm, 137 sayfa. Özbge, I, ",,,1321/1903,"12,2x18,3(9x14) cm",Arabistan; Fırat; Kubur al-Abdan; Nemrud Tepesi,,
265,MEHMED SUAD,,,,,,,,,,,,,,,,,
266,ŞEMSEDDİN SAMI,,Kamus al-ATâm,T,,NO,,,,YES,"İstanbul, Mihran Matbaası, 1306-1316/1888-1898, 16x24(13x21) cm., 6 cilt, 4830 s. F, Karatay, TM, II, 719; Özeğe, II, 806; Tarazı, I, 15; MKAHTBK, II, ",,,1316/1888; 1306; 4830,16x24(13x21) cm,Anadolu; Bağdad; Medine; Necd,"İA, XI, 411-422; OALT, II, 688-689.",
266,ŞEMSEDDİN SAMI,,,,,,,,,,,,,,,,,
267,ALİ MUZAFFER,,Habeşistan Hakkında Malümât-ı Mücmele,T,,NO,,,,YES,"İstanbul, Hanımlara Mahsus Gazete Matbaası, 1321/1903, 18x12(13,5x8,5) cm, 16 sayfa. Özeğe, II, 447.
",,,1321/1903,"18x12(13,5x8,5) cm",Habeşistan,,
267,ALİ MUZAFFER,,Japonya'da Seyahat,T,,NO,,,,YES,"İstanbul, Hanımlara Mahsus Gazete Matbaası, 1322/1904, 13,5x18 (6x12,5) cm, 60 sayfa. MKAHTBK, I, 150; Özeğe, II, 782.
",,,1322/1904,,Japonya,,
267,ALİ MUZAFFER,,Küre-i Arzın Suret-i Teşekkülü,T,,NO,,,,YES,"İstanbul, İstepan Matbaası 1312/1896, 18x12(13x8) cm, 62 sayfa. Özeğe, II, 250; MKAHTBK, I, 150; MÇOB, s. 290.",,,1312/1896,18x12(13x8) cm,,,
267,ALİ MUZAFFER,,,,,,,,,,,,,,,,,
268,GÂLÎB B ŞEVKİ SELANİKLİ,,ilgili Teşekkül-i Arz,T,,NO,,,,YES,"İstanbul, Kasbar Matbaası, 1322/1904, 115 sayfa, 12x18 (8,5x14) cm. Özeğe, IV, 1839;
MÇOB, s. 535.",,,1322/1904,,,,
268,GÂLÎB B ŞEVKİ SELANİKLİ,,,,,,,,,,,,,,,,,
269,ALBACURI,,al-Tazkira fî Tahtît al-Kura,A,,NO,,,,NO,,,,,,,"Takvımu Darul‘ulum, s. 370-373; Serkis, s. 510-511; al-Bacurî, al-Durar al-Bahiyya, mukaddime; GAL, S. II, 727; Kahhâla, XII, 184; Ziriklî, VII, 179.",
269,ALBACURI,,,,,,,,,,,,,,,,,
270,İBRAHİM EDHEM PAŞA,,Coğrafya-yı Umûmî,T,,NO,,,,YES,"1. cild, Hanya, Girit Vilayeti Matbaası, 1303/1886, 13,6x21,7 (9,5x17,5) cm. 67+4 sayfa, 1 levha, Özeğe, I, 214; MKAHTBK, I, 677; MÇOB, s. 72
",,,1303/1886,,Afrika; Amerika; Asya; Avrupa; Girit; Okyanusya,"Mir’at-ı Mühendishane, s. 369 (yeni baskı, s. 189); Türk Meşhurları, s. 126; OMLT, s. 407- 409.",
270,İBRAHİM EDHEM PAŞA,,,,,,,,,,,,,,,,,
271,ABDURRAZZÂK DERVİŞ,,al-Mişkât al-Saniyya fi’l-Kurat al-Arziyya,A,,NO,,,,YES,"Mısır, 1289/1872-73, 13,5x20,5 cm, 224 sayfa. Serkis, s. 1282; F. Karatay, AB, I, ",,,1289/1872,"13,5x20,5 cm",,"Ahmed İsa, Mu‘cam al-Atıbba, Mısır 1361/1942, s. 266; Serkis, s. 1282; al-Ba‘şât al-‘İlmiyya, s. 449; Zirikli, III, 352.",
271,ABDURRAZZÂK DERVİŞ,,,,,,,,,,,,,,,,,
272,FUAD BEY,,Yadigar-ı Seyahatim,T,,NO,,,,YES,"Erzincan, 1323/1905, 48x31(28x43) cm, 92 sayfa.",,,1323/1905,48x31(28x43) cm,Adilcevaz; Ahlat; Amasya; Antep; Arabgir; Aşkale; Avnik; Aziziye; Başkale; Bayburt; Bitlis; Çamlı Manastır; Çardaklı Boğazı; Çemişgezek; Çoban Köprü; Divriği; Diyadin; Diyarbekir; Endus; Erbaa; Erciş; Erdese; Ergani; Ergani Madeni; Erzincan; Erzurum; Felenc; Gümüşhane; Hamur; Hanesur; Harput; Hasankale; Hato; Havza; Hınıs; Horasan; Hoşab; Hozat; Irak; İskenderun; İspir; İşhan; Karahisar; Karahisar-ı Şarkî; Karakilise; Keban; Kemah; Kercan; Kızıl Manastır; Kiğı; Kop; Kurbağagediği; Malazgirt; Manastır; Mardin; Midyat; Muş; Osmaniye; Palandöken; Pülümür; Sadak; Saray; Suud; Şam; Tağar; Temran; Tokat; Toyrakkale; Van; Varto; Vastan; Vezirköprü; Zara; Zivin; Zuk,,
272,FUAD BEY,,,,,,,,,,,,,,,,,
273,MUSTAFA NİŞLİ,,Mir'at-ı Coğrafya,T,,NO,,,,YES,"İstanbul, Karabet Matbaası, 1323/1905, 18x12(14,5x8,5) cm, 84 sayfa. Özeğe, III, 1160.",,,1323/1905,"18x12(14,5x8,5) cm",,,
273,MUSTAFA NİŞLİ,,,,,,,,,,,,,,,,,
274,ALÎ FEHMİ,,Bosna ve Hersek,A,,NO,,,,YES,"İstanbul, Ruşen Matbaası 1324, 14 sayfa, 13x19 (12,8x19) cm.",,,1324,,Bosna,,
274,ALÎ FEHMİ,,,,,,,,,,,,,,,,,
275,İBRAHİM ABDÜSSELÂM,,Yemen Seyahatnamesi ve Coğrafya-yı Nebatîsi,T,,YES,"*Tübingen, Ms, Or. Quart 1394: rika ile 88 yaprak, 23,5x18(20,5x15,5) cm, 21 str. İstinsahı müellif tarafından H. 1322'de. B. Flemming, I, ",H. 1322; 1394,"23,5x18(20,5x15,5) cm",YES,"İstanbul, Hilal Matbaası 1324/1906, 25x17 (18,5x11) cm, 160 sayfa. F. Karatay, TM, I, 328; Özeğe, V, 2046; MÇOB, s. 589; Tarazı, II, ",,,1324/1906,,Haceriye; Hudeyde; Ibb; İmran; Kevkeban; San‘a; Şebam; Tavile; Yarim; Yemen; Zimar; Zübeyr,"rM/r'âbr Mekteb-i Tıbbiye, II, 30-31; Kemal Özbay, Türk Asker Hekimliği Tarihi ve Asker Hastaneleri, c. III, II. Kitap, 104, İstanbul 1976-1981.",
275,İBRAHİM ABDÜSSELÂM,,,,,,,,,,,,,,,,,
